chroma_mean,chroma_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,harmonic_mean,harmonic_std,percussive_mean,percussive_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,filename,label
0.44286296,0.31174,1919.41668883506,1291.5096478613752,1628.4945992250916,672.8313298077968,3456.1887254901962,2237.4131348666624,0.14662798713235295,0.1324836256145376,-1.8418423e-05,0.054970127,0.00015058334,0.06343266,-234.73985,124.47181,101.12653,67.816925,-3.6932106,36.21362,2.2277164,26.228294,-12.688106,32.055023,5.0353856,15.152869,1.4078015,13.265083,-4.7239585,18.190996,5.323507,7.849262,-4.024582,10.476485,-7.185528,10.860305,-3.5571814,10.538946,-1.962678,7.2118735,-2.5794768,9.020948,-1.2955011,8.372542,-1.9677265,8.50286,-6.278726,6.6803026,-4.5149393,5.636948,-3.4837656,8.991924,0.77449393,7.133091,fake\deepfake_openai\deepfake_openaiS08.wav,fake
0.3543796,0.33691004,1562.7715492239497,945.5019028041521,1567.8160680402827,586.6810820253057,3044.53125,1927.0391499720947,0.09203559027777777,0.07217510593852866,-1.9100713e-05,0.062252633,-6.266231e-05,0.059670478,-269.4189,137.50574,97.76907,56.005257,1.5551211,37.256145,15.217783,31.760767,-14.247206,24.311213,-2.5937672,18.994913,-0.114777796,16.27571,-8.583701,17.873732,-2.8024979,13.829529,-8.920314,13.547562,-4.9763064,12.419634,-3.246913,11.21749,-2.1235068,10.176526,-2.0930088,7.965988,-3.0461202,8.919984,-3.0390625,5.9284062,-5.9976115,8.195965,-3.477259,8.889245,-2.9438913,8.031831,-3.3249054,8.921312,fake\deepfake_openai\deepfake_openaiS09.wav,fake
0.41149813,0.33493653,1853.8179063460473,1294.0076472384796,1655.1426706871025,574.3922438880475,3461.965460526316,2100.0363130947567,0.14295932702850878,0.15635567499754663,-7.967997e-06,0.07274693,3.126473e-05,0.050806098,-270.19287,127.12295,85.77851,60.301006,12.778993,35.147064,20.574614,32.204792,-9.43399,29.506655,0.28947413,16.29832,1.7694372,14.923396,-3.685157,17.517204,-4.1544533,14.9102955,-5.222636,12.529219,-4.1466746,11.315548,-2.358617,9.709617,-1.0009388,8.617212,2.2999852,8.192346,0.20453972,8.874004,-1.2927074,6.8132563,-6.484474,6.252182,-3.0694222,7.015285,-2.484941,6.4204283,-4.2923665,7.062826,fake\deepfake_openai\deepfake_openaiS10.wav,fake
0.36636093,0.34902513,1824.7694092835973,1240.997084745621,1739.8715313148643,664.2656739874964,3568.089430894309,2273.307194147658,0.13974768165650406,0.1415882146864954,2.8875578e-05,0.06086475,-2.6072461e-05,0.05939757,-262.93207,141.25746,84.66571,62.99719,16.395943,30.887577,22.049637,31.74643,-6.6183543,24.916985,-3.6377678,16.201279,-0.39984962,12.34141,-4.46632,14.220258,-3.0410273,13.656116,-8.457513,13.151384,-5.808406,11.288991,-5.0716114,9.857771,-2.0024822,8.215645,-1.0067708,8.244134,-3.308701,9.892216,-2.9261334,8.395494,-5.9700613,7.8448315,-3.781053,7.8763385,-3.254077,8.132719,-4.4782124,9.744846,fake\deepfake_openai\deepfake_openaiS11.wav,fake
0.4049382,0.34074605,1833.352896695293,1289.1235863673487,1661.1991721118675,646.7302104159236,3464.164402173913,2240.2754229006478,0.14038439764492755,0.15629173767775487,6.2595806e-05,0.07552801,2.2302173e-05,0.048083328,-287.3977,153.53079,91.66402,64.04362,8.865873,35.794605,18.234825,31.109386,-8.657422,28.49475,-1.6563447,15.107617,3.5056973,14.338924,-2.9427361,13.881216,-3.3352585,13.654207,-5.6882443,11.545081,-3.4899964,11.396157,-2.5764318,10.033026,-0.60318923,6.7332144,-0.5122423,8.53516,-2.1674552,8.63693,-1.9620388,6.1785398,-4.5308123,7.272819,-3.4068582,7.0319357,-2.8741271,6.3900557,-2.8255975,8.320348,fake\deepfake_openai\deepfake_openaiS12.wav,fake
0.2878206,0.33308947,1134.428630030897,963.9081196782316,1327.3161744691986,492.1897490007218,1915.1785714285713,1844.6314316908642,0.06831287202380952,0.05768648742917269,2.803504e-05,0.08610301,6.740425e-05,0.036518544,-269.17328,77.59766,121.25149,55.00349,35.69878,22.730968,34.598305,33.10221,-16.962255,25.947891,7.1558924,17.673758,6.8652053,15.779898,-11.052549,14.989276,-11.114064,10.03302,-17.967243,9.602023,-2.3444755,12.813962,-8.4190645,5.4659443,1.0429411,5.9610095,1.4244753,9.494156,-2.467593,10.670291,0.42371327,3.9709208,-8.736656,4.4174285,-4.546006,6.657084,-3.9964,5.974548,-7.2080374,7.484947,fake\deepfake_openai\deepfake_openaiS13.wav,fake
0.4387811,0.31898525,1925.5834439301323,988.0330323387265,1753.7073007565082,667.8173917660437,3743.0245535714284,2045.0460187596432,0.11676897321428571,0.0526533708493882,2.5006404e-06,0.053080495,-1.6789501e-06,0.0771474,-287.72873,179.68607,86.88396,59.065323,-10.819736,40.661648,7.5022726,19.459381,-5.15397,23.782288,-0.79696333,17.306883,7.9420285,9.780988,5.663185,18.795818,0.3091461,10.789792,-6.866834,11.599488,-4.786277,11.335976,1.636309,15.528484,0.75622225,8.418419,-0.9861765,8.770338,-0.58624923,13.122739,1.0927118,8.096645,-7.4278474,6.9292994,-2.2889123,6.6649857,-0.59176534,5.951097,-2.6305885,5.6680026,fake\deepfake_openai\deepfake_openaiS14.wav,fake
0.4188683,0.33059433,1642.881343966495,898.7725987609234,1618.1634761072903,559.7073983307337,3145.6473214285716,1875.3431771670066,0.0926513671875,0.048476627034078165,-4.007819e-05,0.039038714,0.00015354979,0.07918522,-275.09406,152.131,92.14848,54.873997,-1.5889686,33.586014,5.3055034,26.47887,-14.107214,29.985548,-2.1807935,26.954807,0.55281866,14.032742,-9.785852,20.092615,1.988763,12.509146,-9.377162,12.959784,-3.0695841,14.766894,-3.7114942,12.30587,-2.2393525,13.228668,1.9026515,8.824409,-2.183367,10.824442,-5.845539,8.322318,-2.9938488,10.000496,0.028889997,12.492497,1.7111014,10.863679,1.4760143,13.924975,fake\deepfake_openai\deepfake_openaiS15.wav,fake
0.43189034,0.351503,1710.650082927843,1132.0235424148748,1714.2732651425597,693.4044937608462,3484.7301136363635,2243.9493558868326,0.11030717329545454,0.10306670192780044,1.7553776e-06,0.072764345,0.00012488889,0.052130733,-315.7193,166.64246,91.58403,62.076344,7.651306,28.766584,12.408821,29.345713,-11.381741,31.664421,0.7191645,15.356821,4.0982056,11.40759,-6.9853044,15.21537,-0.8824271,11.64413,-3.491129,9.821405,-4.269624,11.854189,-4.4642105,9.643434,0.035458643,8.226881,-1.1337829,7.664072,-2.7541583,7.0987086,-1.2482326,6.534705,-4.0281587,7.939484,-2.847051,6.1086373,-1.6698751,6.9298005,-3.4853191,7.3164377,fake\deepfake_openai\deepfake_openaiS16.wav,fake
0.36515775,0.320557,1822.212969712662,1217.639975635295,1779.9295168505485,475.1506272968732,3380.108173076923,2043.1729199940232,0.1101825420673077,0.08650298287938932,-0.00030286718,0.07550355,-0.00054491573,0.048811655,-206.82399,119.79696,94.35363,57.22741,13.925917,30.972301,1.2041209,26.617567,7.950469,19.045189,-6.149873,17.967867,0.7400739,16.312002,-1.8236825,13.750227,2.2046661,17.072412,-2.6908438,10.354554,-0.33154556,10.291565,6.0057325,9.388645,2.5150447,8.970645,3.85957,6.880436,-4.2795343,6.428452,-1.4938276,5.154518,-2.5353358,6.715786,-6.733115,8.824397,1.468178,8.702316,0.54759365,9.242208,fake\deepfake_openai\deepfake_sopenaiC01.wav,fake
0.46265748,0.35797626,2155.4009634252147,1248.2550637596016,1919.9622056616422,590.9625168402775,4078.966346153846,2274.166641878577,0.1460486778846154,0.12063434621111045,0.00012808964,0.06498022,3.5929344e-05,0.058983315,-303.54794,186.08698,76.13494,67.19733,14.066819,28.396336,1.0949152,34.030045,0.33334824,20.376064,-5.207196,20.210508,5.5036106,12.315616,-5.509495,15.168099,-1.7990822,14.170904,-3.1752765,8.023737,-5.872663,12.160789,1.8124048,9.009067,1.2344928,7.2502055,1.4591384,7.4262824,-4.110092,7.5644546,-0.28460705,5.491718,-1.3267047,7.3634653,-6.8449345,8.163714,-0.44965285,5.422048,1.1519966,8.216205,fake\deepfake_openai\deepfake_sopenaiC02.wav,fake
0.42137957,0.3214789,1890.2378342542856,1241.882616810996,1890.6148248207508,555.174954986683,3874.8046875,2031.0873488815348,0.12764892578125,0.15308496720692036,0.0001443841,0.06800126,-0.0003481788,0.06294587,-233.67953,163.28694,89.193535,45.588734,27.926731,27.616474,25.055515,39.190018,6.2235885,18.569784,-5.890485,19.761063,-0.9009199,16.422045,2.2474396,17.78182,-2.7599125,12.925565,-3.1140628,9.595506,-5.0249405,9.817682,7.4911385,9.1215925,2.930017,10.632806,2.4865818,7.220045,0.068301775,6.327215,0.6633121,6.770994,-2.7133784,6.0351686,-3.6638203,7.8617463,3.489191,5.1669354,-3.4512978,7.9622064,fake\deepfake_openai\deepfake_sopenaiC03.wav,fake
0.38312322,0.33249182,2299.8596951588343,1547.0214895924466,1940.1384405493343,507.2005310950005,4157.954545454545,2283.810581791333,0.17438742897727272,0.1768668492312967,0.00016335637,0.08219413,0.0006814814,0.045147177,-203.12411,123.91658,74.58912,58.44097,23.96356,30.316624,6.5345592,30.165178,8.603248,18.794094,-4.628862,21.756325,0.89553,12.347354,2.4933827,13.575366,-2.332696,13.970586,-1.1609317,9.509118,-5.3509903,9.935387,3.957334,8.081785,0.34379226,7.465056,3.7166374,6.899259,-1.6316496,6.6169124,-0.29859403,5.5874577,-1.2094396,7.272676,-4.2485237,8.970098,2.3526218,8.537881,-1.6411016,6.737416,fake\deepfake_openai\deepfake_sopenaiC04.wav,fake
0.3791659,0.3440908,1795.8550834704133,1089.044912457129,1876.3168686964548,559.5673431257966,3598.345588235294,2168.965364170941,0.10566980698529412,0.09012824354863241,0.00017987152,0.074680015,0.00029750564,0.04745062,-293.87628,193.88068,80.60211,53.00149,20.236269,28.055845,8.052134,23.737682,10.102466,16.242666,-3.7717505,17.018055,-3.870263,10.167891,-3.0082288,11.902248,-0.38568488,11.704756,-5.3647866,11.391117,-6.654632,11.436334,6.1422215,5.860103,2.5229647,7.406639,-2.2329922,8.190965,-1.7278879,6.9993143,-0.2751395,7.7578397,-2.7369974,7.6408706,-5.391688,7.8617463,2.613649,5.509074,-2.4935963,7.8623323,fake\deepfake_openai\deepfake_sopenaiC05.wav,fake
0.45694152,0.34829772,2226.461002175187,1230.5895794339983,1990.1592139023821,497.49004583517893,4253.2958984375,2111.6207142384847,0.17027664184570312,0.1470557920580803,8.782903e-05,0.064935476,-0.00012147446,0.06387025,-263.79523,185.54549,64.73817,56.235817,13.345083,30.6786,10.423975,33.785637,10.464535,16.874573,-8.55657,17.288223,-1.6187316,15.629612,-4.0757895,11.283386,-3.2206466,13.399008,-2.1192656,12.279008,-6.3425694,11.445457,2.293105,7.450435,0.8596157,6.5572367,0.4764718,7.6966863,-2.401056,7.9946504,-1.5172031,5.985269,-1.8190832,6.2992797,-4.4366713,7.7463675,-0.13815793,5.552711,-1.0031822,6.546895,fake\deepfake_openai\deepfake_sopenaiC06.wav,fake
0.4261884,0.358752,1942.4986550979008,1191.0252113511801,1864.9080167411182,590.169112953027,3814.251077586207,2202.315249162423,0.11032630657327586,0.09846748611140324,4.2707903e-05,0.07975745,1.6291298e-05,0.041524842,-263.6448,184.85542,72.03608,58.460392,10.582229,30.961748,9.044605,23.371544,1.8042104,15.852027,-0.7384951,17.09392,5.442744,12.340632,-1.901857,14.3509865,-1.5018703,12.598014,-3.0805693,10.891317,-6.5767074,12.884819,2.7935739,6.288822,0.38817275,8.084896,0.39933017,7.1426573,-1.8183597,7.9023733,-1.5372515,7.143396,-0.82884634,6.3905864,-5.2198133,9.020006,0.33149984,7.635615,-1.1671829,6.676772,fake\deepfake_openai\deepfake_sopenaiC07.wav,fake
0.45207787,0.3187356,1635.9933697524898,978.6336891340711,1668.6557842230993,512.031018024146,3150.031887755102,1920.2494496807217,0.10003786670918367,0.09333958651809815,0.0002633963,0.07779756,0.0001778456,0.053421848,-233.57487,155.25525,97.12982,63.08211,2.8492868,29.954771,10.322016,28.553574,2.1058447,21.689323,4.2968783,18.0389,5.446065,15.71657,0.05057008,10.973784,1.9279516,10.059143,-0.55858237,11.561865,-4.5471716,9.937201,5.3057847,7.1855497,1.9307227,8.0511675,2.6141875,7.7189555,-2.4444664,9.337358,1.0078521,5.6183987,-0.8925995,5.526842,-4.3961234,9.544906,3.17809,6.2670946,1.1026326,6.912624,fake\deepfake_openai\deepfake_sopenaiC08.wav,fake
0.43401366,0.34154525,1732.4394768647912,948.2924027489927,1721.5831930540337,488.8756200217306,3144.595286885246,1873.6700280949065,0.11191246157786885,0.08384039288732321,2.221188e-05,0.04748285,-0.00019881061,0.07414561,-249.46939,181.4832,85.31609,60.98623,-3.7946064,40.436302,-3.7842822,29.82574,-0.38335305,22.883547,-5.8916407,21.217695,0.94806945,14.702095,-6.1448183,17.20963,1.6695818,13.3088455,-5.8265963,12.402237,-7.14727,15.183978,6.1012254,8.914544,-3.7365181,9.605361,1.6289018,11.200814,2.734019,13.113922,2.539727,11.321132,3.3172033,11.675115,-3.614983,11.979649,2.2639096,8.822364,2.2700274,6.5737586,fake\deepfake_openai\deepfake_sopenaiC09.wav,fake
0.45125777,0.34236938,2381.7738189267156,1179.4437238534008,1967.4120894640557,486.91982525770885,4364.7959183673465,2067.9289947799107,0.16213926977040816,0.1072621094293074,1.3945248e-05,0.04687061,-0.00015342781,0.07116775,-271.07547,205.40309,54.446404,59.47882,-1.0296732,30.502834,-7.6356363,24.465734,3.5608997,23.408138,3.1394386,12.522292,-0.5362763,13.215595,-3.26071,16.774738,3.8560243,8.774283,1.313081,8.491239,-4.4978194,13.802561,6.4651957,8.883858,-0.85357815,6.3998237,1.2455784,7.103471,-1.2897198,6.2886696,-1.2746825,6.4398255,-2.6560168,6.5831866,-4.3167987,7.863935,1.011815,8.317942,1.4427458,6.262671,fake\deepfake_openai\deepfake_sopenaiC10.wav,fake
0.43355575,0.34804693,1908.7890800632615,1024.4823783333113,1873.7346408110643,517.4780149162626,3739.6599264705883,2060.088855001265,0.12202722886029412,0.09630040473721031,5.8487953e-05,0.07294314,0.000103403174,0.04814713,-298.36777,185.42413,76.14878,56.5942,8.81021,29.910917,9.834737,31.764637,1.5818511,20.792543,-5.3071785,19.374561,3.9859922,15.853675,-2.5169916,18.15007,0.057839647,10.333592,-1.411793,11.308452,-2.5815437,11.740178,4.2485976,9.479852,2.0065482,9.851819,2.2507386,9.051658,-1.9466571,7.49712,-1.0888386,6.3499417,-1.174685,6.8311315,-4.222153,8.509023,1.5814831,6.1855392,-0.7512121,7.243927,fake\deepfake_openai\deepfake_sopenaiC11.wav,fake
0.41070244,0.3496379,2017.596031101927,1312.408901915408,1880.1951342799443,473.1575008237458,3780.7017543859647,2007.3521233754825,0.13596491228070176,0.1519976438954227,8.643711e-05,0.07265034,0.00013118931,0.056185145,-244.69894,143.20625,71.85447,59.857704,19.633757,30.270845,14.3073225,32.08803,9.238553,21.086418,-4.1639943,19.821728,0.23573522,17.439314,-4.248336,13.751964,-2.0105157,16.590647,-2.2448552,12.838947,-5.2504478,11.793989,4.9971046,9.278323,2.1686466,9.04385,0.90943956,8.3806095,-2.4997973,8.067398,-0.7097871,6.2605524,-1.9039136,6.8235807,-4.5600667,8.057975,-0.013969648,8.6060915,-1.2343675,7.112886,fake\deepfake_openai\deepfake_sopenaiC12.wav,fake
0.38726515,0.3437321,1941.5173714880332,1292.8595910035451,1842.8125472556399,559.2946195391445,3690.910218253968,2217.701032644943,0.13933454241071427,0.13749480057784105,6.696334e-06,0.065499015,-0.00020618366,0.062287305,-265.52457,162.5152,76.402695,62.73402,20.033121,30.209032,12.569229,26.891117,12.161269,14.619633,-6.2293468,17.345034,-2.029181,13.52181,-2.199354,14.366395,-1.6030941,15.230578,-5.183505,10.234009,-5.8092976,12.700158,5.5404725,9.888161,0.7178488,8.340889,1.3179487,10.07193,-2.198159,7.812279,-0.05851199,6.6442356,-1.7486863,6.696256,-5.1641145,9.680273,1.6957332,8.816269,-0.18702751,9.822086,fake\deepfake_openai\deepfake_sopenaiC13.wav,fake
0.37717625,0.3341951,1851.4544471937215,1399.1492046496064,1767.4296803101358,545.6819447544536,3341.537610619469,2250.4187375922616,0.13589342505530974,0.1586589826533957,-0.00013007493,0.077365704,-8.156772e-05,0.05279576,-231.65106,136.4951,90.87747,61.735428,22.749758,33.642212,7.9091463,28.885782,6.715716,23.548615,-7.1496367,16.130928,4.3041453,16.46549,-2.7639277,12.654584,-4.2037106,14.977069,-3.5190294,10.014232,-6.5024137,10.820557,5.1219916,9.772095,1.9491388,6.8005805,1.5935073,7.918838,-2.741783,7.901471,0.27087784,6.4009805,-1.3287529,5.8904843,-6.646197,8.110677,-0.96099263,7.0099764,-0.43701378,6.276379,fake\deepfake_openai\deepfake_sopenaiC14.wav,fake
0.39941797,0.3157311,1512.5027238404627,1144.3102598024082,1733.3750670353793,420.7017480959089,2748.224431818182,2012.908796589518,0.08558238636363637,0.09586629534850699,-0.00056358,0.059384752,-0.0005848714,0.065873936,-241.55846,112.668045,99.1597,59.44344,43.632515,19.5639,22.499533,30.997927,12.612306,27.069164,-3.2986658,18.450703,4.302984,15.832815,-4.448944,15.783278,-10.262199,10.153132,-5.547659,10.849132,-2.2987776,11.568843,4.907517,6.868054,5.8535404,5.320552,2.3854508,5.614826,0.91707283,8.311648,0.78113174,7.2778177,-3.3975732,5.5857306,-9.887702,8.742072,-3.85236,7.1129274,-4.7543125,7.0987277,fake\deepfake_openai\deepfake_sopenaiC15.wav,fake
0.4392942,0.3027699,2327.2747696970678,1199.0265815480584,1919.754512692985,556.4216855844417,4268.028846153846,2034.8188521799993,0.15226862980769232,0.09095920815974834,-0.00017607566,0.06619029,0.001406953,0.057119925,-179.31064,122.101204,69.77976,47.772495,-4.4979033,50.982964,11.502178,18.707434,13.777558,14.933538,-5.465862,14.313534,5.9809337,12.637427,12.348347,13.320783,0.9462605,8.8329525,-2.8356702,10.684869,0.7038745,14.587562,13.174103,8.648037,2.7565472,9.812049,5.0050883,8.141981,-4.6309505,10.730849,3.8642514,5.5812826,1.9938864,6.242117,-4.5215845,10.486712,8.624261,8.772222,-1.4371967,8.135224,fake\deepfake_openai\deepfake_sopenaiC16.wav,fake
0.49787238,0.35896176,2592.88033957605,1236.55263914853,1863.6095138189228,494.17122385733614,4636.1400462962965,2043.5019353337655,0.2455150462962963,0.15838214038567433,-4.0944073e-05,0.059165716,-5.4798915e-05,0.07287229,-341.50085,203.06346,46.334442,58.630867,-17.436464,27.860813,25.594248,34.532692,6.3352637,13.204345,-6.2527623,11.249339,-11.1064415,15.398029,-10.5277815,14.464682,3.743595,10.029009,-5.732217,10.4951,-2.548004,7.1981783,1.1079488,6.6502337,-6.138684,7.783709,-1.1787724,4.396679,-5.4675775,7.0912714,-3.2874925,9.006364,-2.3639627,6.830202,-12.09278,10.884292,-5.519451,9.718802,-6.2554555,8.242492,real\Bonafide_S01_C01.wav,real
0.5536702,0.33882532,3014.9359451131404,1113.3956316966105,2108.9079547005754,366.62137814476137,5480.3125,1723.860470535536,0.292900390625,0.14572452696839455,-0.00010420474,0.060282987,-5.6009194e-05,0.07097405,-359.27817,218.78064,27.075848,43.942257,-6.5725293,17.675095,9.433648,20.278719,-0.31791466,13.691777,-10.103465,14.808415,-16.418432,18.244884,-4.1103673,6.7656236,4.4286265,5.589735,1.1276435,6.8749404,-5.1876717,8.270491,-2.3102605,6.916152,-1.74608,5.9655304,-2.7786198,5.270245,-10.60208,11.341862,2.3971028,5.5790486,-7.702098,10.368519,-7.854579,9.890124,-5.615594,7.5548115,-4.5623426,6.826864,real\Bonafide_S01_C02.wav,real
0.5402416,0.34522873,2638.644059498221,1301.2340867770458,2007.8925794299603,420.73431698841813,4809.621710526316,2040.3870657819125,0.24829529879385964,0.16697563317880493,-7.856384e-05,0.08834892,-4.170063e-05,0.03831342,-345.45212,175.95535,41.164932,56.266655,2.8943453,18.577644,18.758507,29.43126,1.1826653,18.273325,-9.907158,13.627711,-8.732628,21.07029,-13.920064,18.857113,-1.2615709,7.724089,-7.5243096,12.736692,-10.819631,10.507806,-6.404832,7.9916244,-3.592575,8.086655,-5.8429313,8.984804,-10.087068,12.577707,-5.3937945,8.209471,-7.6592712,8.849219,-6.9348235,9.425627,-9.455596,9.686101,-5.9469795,7.0009346,real\Bonafide_S01_C03.wav,real
0.40123647,0.34299627,2408.028043703033,1191.1391565355445,1858.1156176236875,360.1755812247804,4445.847602739726,1581.9991190754133,0.2090445740582192,0.16713442875588502,-3.9173545e-05,0.083016925,-5.323593e-05,0.039414454,-258.94574,143.30159,41.248436,57.266563,-0.7790289,32.8677,30.723743,34.930267,1.8996147,17.288113,-7.1200714,18.798632,-17.466076,16.194868,-12.866174,16.771704,0.77911454,12.024874,-10.181557,14.013083,-13.785343,12.907594,-0.35460904,9.788133,-6.892167,8.190109,-6.442375,7.3875055,-14.302373,9.791797,-2.962741,6.518992,-13.00095,9.651906,-7.4032173,8.254743,-10.907149,7.794146,-6.6114697,7.957405,real\Bonafide_S01_C04.wav,real
0.3246575,0.3257383,2315.664015606424,1323.3573021347956,1743.7602811166141,438.7298079069963,4096.715328467153,1895.130101470845,0.2112618328010949,0.16660223768575425,-2.5081687e-05,0.07135912,-5.532156e-05,0.057403374,-244.73438,134.6647,46.41463,75.04512,2.0465205,37.50128,28.715532,40.78407,11.573874,22.438517,-9.605188,20.02109,-22.275942,23.5149,-13.482718,15.853644,-3.9188616,15.693316,-6.7622375,14.321822,-15.273569,12.188836,-2.7620902,11.270567,-3.9623363,9.95399,-6.25717,11.896481,-14.077168,11.297292,-4.000954,8.51478,-12.773788,10.179276,-10.829488,9.209251,-12.1590605,8.598477,-7.252578,8.688246,real\Bonafide_S01_C05.wav,real
0.36350527,0.34859937,2062.82277480093,1106.375752420537,1706.342795922835,467.63284758259914,3791.534810126582,1961.010404924612,0.18237613726265822,0.13765034929872097,-2.502043e-05,0.08161545,-2.873979e-05,0.044975247,-322.64188,189.22128,58.519115,55.2015,-9.715216,27.171158,11.840958,36.1015,1.4916369,23.844711,-5.534325,15.125047,-16.144428,20.271929,-10.014942,17.919062,2.4763067,9.309651,-6.257232,16.000055,-16.265553,13.412393,0.30209538,9.2977,-5.662021,8.157109,-7.9274693,9.397057,-9.785246,11.05435,-5.03335,8.68353,-12.378964,9.691184,-7.183457,7.502151,-8.704589,8.017332,-5.6184864,6.1138926,real\Bonafide_S01_C06.wav,real
0.38106093,0.35149363,2197.820446348979,1078.9522106037589,1855.2880464935308,430.3098701437239,4084.2782079646017,1805.2001051387244,0.18699011338495575,0.141236085181398,-2.7121107e-05,0.079092205,-3.0325256e-05,0.053001,-291.0974,180.44661,56.102356,52.249825,-7.2080364,39.302322,18.284903,40.690117,-1.6619405,26.73821,-10.067155,20.98557,-13.354437,24.455599,-18.306004,21.012554,0.056345746,12.908224,-7.4503584,16.277704,-11.812065,12.369303,-2.2839646,8.870827,-5.204292,8.408351,-5.5380616,7.463673,-11.470858,8.987655,-5.4694486,7.1024585,-13.765028,10.229074,-10.618148,10.556782,-6.15366,8.104746,-10.644107,8.389228,real\Bonafide_S01_C07.wav,real
0.3624494,0.33672175,2365.1765331315046,1391.8766297164175,1780.7217816574534,429.8018246149866,4150.87154522613,1923.5986363613085,0.2161049387562814,0.18852013365045206,-3.0306008e-05,0.06923354,-3.180454e-05,0.05969865,-241.76233,150.01118,49.671448,68.35559,-0.14121205,35.36951,24.923094,36.45168,3.6548398,20.095366,-15.422947,17.796871,-19.920113,21.917656,-16.722916,15.654818,2.7769349,13.991167,-7.972839,12.5058,-15.141285,12.340767,-3.1906784,10.022217,-5.129678,9.393877,-3.3098037,8.796369,-15.840926,12.246775,-4.226447,8.405505,-13.615208,10.005275,-11.118028,10.396959,-9.762461,8.367897,-9.188613,8.484799,real\Bonafide_S01_C08.wav,real
0.40564948,0.34680733,2540.4345552881605,1231.4514989999013,1938.8729499729502,421.1939127217301,4588.471283783784,1884.713021167655,0.22216796875,0.1474825118003581,-2.5455165e-05,0.06393932,-3.1869455e-05,0.06362283,-264.29224,177.42581,39.675926,56.524628,-0.08997036,31.840345,20.559149,30.459381,3.3063529,20.51822,-10.920825,16.859537,-19.77508,17.598019,-17.359539,18.07365,1.6593094,12.058033,-7.099848,15.78619,-16.624935,12.879241,-7.0009475,9.345706,-6.1267757,8.531797,-5.6083846,9.574551,-10.042831,9.347625,-8.52806,7.8438797,-6.7304387,7.32629,-10.077249,8.448134,-12.326629,7.8688316,-6.6340027,8.121428,real\Bonafide_S01_C09.wav,real
0.47698268,0.32918572,2694.431419983321,1479.8198073704093,1772.059048176639,479.8407815243648,4445.421006944444,2139.6392975629005,0.2683512369791667,0.18531815111943936,-2.8362669e-05,0.0633992,-3.59233e-05,0.06583145,-284.36707,189.21931,41.990505,86.40842,-2.5920646,34.435303,-1.8080343,30.281706,-11.303765,33.43083,-3.1826756,19.56886,-20.347548,18.952236,-15.6200695,19.751062,3.4102957,11.269156,0.07463147,8.976055,-14.263929,13.511975,-3.4015274,8.676183,-1.9850729,7.2442784,-2.9730046,9.025298,-11.399739,9.409486,-2.1884217,5.197032,-12.56107,10.898805,-7.026815,9.33816,-11.556088,9.985808,-7.385364,7.982441,real\Bonafide_S01_C10.wav,real
0.3397187,0.33235487,2308.1553909439326,1075.9207193515329,1885.276277838812,421.60062683748566,4263.392857142857,1650.4171371654704,0.19824852881493507,0.12537166514638207,-2.4177152e-05,0.08325652,-3.7012192e-05,0.04338138,-298.96405,183.57939,37.429756,47.836197,-3.5293393,47.317463,34.95083,32.1241,16.754036,19.283543,-15.059732,22.688221,-14.957058,20.730528,-12.79605,16.612577,3.8052423,17.037107,-5.334873,14.101637,-16.468382,11.660486,-4.2153254,9.929072,-7.1915483,11.081488,-7.6390715,9.815863,-6.511834,9.466956,-7.6968985,8.078273,-9.852951,9.622947,-9.852943,9.563268,-8.41225,7.347697,-4.3792257,7.250955,real\Bonafide_S01_C11.wav,real
0.44328377,0.35871366,2304.7707444535736,1202.1833546661132,1879.9217211199082,397.0517297499916,4237.53511235955,1984.881479223779,0.198511016502809,0.1480930333199268,-2.0867725e-05,0.061850898,-1.3427082e-05,0.06821728,-290.23932,208.80566,57.419968,55.028065,2.1252155,25.577335,10.067511,29.869621,-3.8019528,24.189852,-6.4885097,14.769726,-18.374083,20.111889,-15.898495,14.806298,-0.043568954,11.480218,2.864263,14.122476,-15.920664,13.4221325,-6.7673507,8.076477,-6.366524,9.863537,-5.0911236,11.074893,-11.896368,12.42639,-4.7971215,7.388426,-12.745046,10.65102,-9.379958,8.367741,-8.48575,9.655133,-6.9232635,8.355711,real\Bonafide_S01_C12.wav,real
